1;1;0.0000000;1000000
0;2;10.3869400;1000000
1;2;10.3809800;1000000
0;3;6.9429900;1000000
1;3;6.9270100;1000000
2;3;6.9479900;1000000
0;4;5.3460600;1000000
1;4;5.3021900;1000000
2;4;5.3379500;1000000
3;4;5.3310400;1000000
0;5;4.4570000;1000000
1;5;4.1480100;1000000
2;5;4.3151400;1000000
3;5;4.4801200;1000000
4;5;4.6038600;1000000
0;6;3.6668800;1000000
1;6;3.6361200;1000000
2;6;3.7388800;1000000
3;6;3.6649700;1000000
4;6;3.5898700;1000000
5;6;3.6001200;1000000
0;7;3.6270600;1000000
1;7;3.1580900;1000000
2;7;3.3869700;1000000
3;7;3.1309100;1000000
4;7;3.3659900;1000000
5;7;3.2298600;1000000
6;7;3.5700800;1000000
0;8;2.8750900;1000000
1;8;2.8829600;1000000
2;8;2.9017900;1000000
3;8;2.9180000;1000000
4;8;2.9280200;1000000
5;8;2.8390900;1000000
6;8;2.8619800;1000000
7;8;2.8560200;1000000
0;9;2.8059500;1000000
1;9;2.5441600;1000000
2;9;2.6590800;1000000
3;9;2.4561900;1000000
4;9;2.8030900;1000000
5;9;2.7191600;1000000
6;9;2.6061500;1000000
7;9;2.7391900;1000000
8;9;2.7301300;1000000
0;10;2.6409600;1000000
1;10;2.4280500;1000000
2;10;2.3288700;1000000
3;10;2.4459400;1000000
4;10;2.6409600;1000000
5;10;2.6359600;1000000
6;10;2.6609900;1000000
7;10;2.6571800;1000000
8;10;2.6440600;1000000
9;10;2.6729100;1000000
0;11;2.4809800;1000000
1;11;2.3131400;1000000
2;11;2.3341200;1000000
3;11;2.3460400;1000000
4;11;2.3400800;1000000
5;11;2.3679700;1000000
6;11;2.2070400;1000000
7;11;2.3839500;1000000
8;11;2.1472000;1000000
9;11;2.4280500;1000000
10;11;2.1450500;1000000
0;12;2.9659300;1000000
1;12;1.9888900;1000000
2;12;2.7158300;1000000
3;12;2.5689600;1000000
4;12;2.4430800;1000000
5;12;2.5920900;1000000
6;12;1.9888900;1000000
7;12;2.4149400;1000000
8;12;1.9719600;1000000
9;12;2.0911700;1000000
10;12;2.1021400;1000000
11;12;1.9829300;1000000
0;13;3.5300300;1000000
1;13;1.8560900;1000000
2;13;2.0129700;1000000
3;13;2.0871200;1000000
4;13;2.5851700;1000000
5;13;2.2649800;1000000
6;13;3.0291100;1000000
7;13;1.9071100;1000000
8;13;2.3601100;1000000
9;13;3.0109900;1000000
10;13;2.9768900;1000000
11;13;2.0158300;1000000
12;13;2.9010800;1000000
0;14;2.9299300;1000000
1;14;2.3710700;1000000
2;14;1.6911000;1000000
3;14;2.7539700;1000000
4;14;2.3438900;1000000
5;14;1.7058800;1000000
6;14;1.7030200;1000000
7;14;2.5241400;1000000
8;14;1.7671600;1000000
9;14;1.7120800;1000000
10;14;1.7011200;1000000
11;14;1.6980200;1000000
12;14;1.8241400;1000000
13;14;3.2651400;1000000
0;15;2.5320100;1000000
1;15;1.6100400;1000000
2;15;1.6820400;1000000
3;15;2.0148800;1000000
4;15;1.5909700;1000000
5;15;1.6360300;1000000
6;15;3.1421200;1000000
7;15;1.5909700;1000000
8;15;2.7988000;1000000
9;15;2.8498200;1000000
10;15;1.8661000;1000000
11;15;2.1469600;1000000
12;15;1.6670200;1000000
13;15;1.6379400;1000000
14;15;1.6770400;1000000
0;16;3.0379300;1000000
1;16;1.8749200;1000000
2;16;2.8660300;1000000
3;16;2.5160300;1000000
4;16;1.5840500;1000000
5;16;1.8401100;1000000
6;16;1.5959700;1000000
7;16;1.8000600;1000000
8;16;1.6109900;1000000
9;16;2.1660300;1000000
10;16;2.1889200;1000000
11;16;1.7969600;1000000
12;16;1.7378300;1000000
13;16;1.6579600;1000000
14;16;1.7230500;1000000
15;16;1.6691700;1000000
0;17;2.7389500;1000000
1;17;1.7371200;1000000
2;17;1.5380400;1000000
3;17;1.7690700;1000000
4;17;1.4088200;1000000
5;17;2.2590200;1000000
6;17;1.4128700;1000000
7;17;1.4069100;1000000
8;17;2.0809200;1000000
9;17;1.4131100;1000000
10;17;1.6009800;1000000
11;17;1.5800000;1000000
12;17;1.5580700;1000000
13;17;1.5978800;1000000
14;17;2.1040400;1000000
15;17;2.0430100;1000000
16;17;1.6679800;1000000
0;18;2.1069000;1000000
1;18;1.4698500;1000000
2;18;1.6150500;1000000
3;18;1.3480200;1000000
4;18;1.3489700;1000000
5;18;1.4209700;1000000
6;18;1.4331300;1000000
7;18;1.4300300;1000000
8;18;2.7051000;1000000
9;18;1.4491100;1000000
10;18;1.6350700;1000000
11;18;2.2640200;1000000
12;18;2.7411000;1000000
13;18;2.7990300;1000000
14;18;1.4798600;1000000
15;18;1.4929800;1000000
16;18;1.4779600;1000000
17;18;1.4951200;1000000
0;19;1.4882100;1000000
1;19;2.1870100;1000000
2;19;1.3339500;1000000
3;19;1.4839200;1000000
4;19;1.9598000;1000000
5;19;2.0098700;1000000
6;19;1.6810900;1000000
7;19;1.4669900;1000000
8;19;1.3489700;1000000
9;19;1.9741100;1000000
10;19;1.4250300;1000000
11;19;1.7669200;1000000
12;19;2.2330300;1000000
13;19;2.3021700;1000000
14;19;2.5739700;1000000
15;19;2.5188900;1000000
16;19;2.5949500;1000000
17;19;2.4919500;1000000
18;19;2.5548900;1000000
0;20;2.6469200;1000000
1;20;1.2259500;1000000
2;20;1.2068700;1000000
3;20;2.1810500;1000000
4;20;2.1381400;1000000
5;20;1.2979500;1000000
6;20;1.2321500;1000000
7;20;2.0530200;1000000
8;20;1.5299300;1000000
9;20;1.2900800;1000000
10;20;1.5089500;1000000
11;20;3.1378300;1000000
12;20;2.9838100;1000000
13;20;1.3501600;1000000
14;20;1.9941300;1000000
15;20;3.3409600;1000000
16;20;1.5869100;1000000
17;20;1.8961400;1000000
18;20;1.9798300;1000000
19;20;1.5778500;1000000
1;1;0.0000000;10000000
0;2;102.3800400;10000000
1;2;102.3738400;10000000
0;3;68.1259600;10000000
1;3;68.0780400;10000000
2;3;68.2508900;10000000
0;4;51.4419100;10000000
1;4;51.3920800;10000000
2;4;51.4428600;10000000
3;4;51.4469100;10000000
0;5;42.1099700;10000000
1;5;42.2620800;10000000
2;5;42.1140200;10000000
3;5;42.2921200;10000000
4;5;42.1328500;10000000
0;6;35.3350600;10000000
1;6;35.2730800;10000000
2;6;35.3081200;10000000
3;6;35.2997800;10000000
4;6;35.3269600;10000000
5;6;35.3210000;10000000
0;7;31.2161400;10000000
1;7;31.0220700;10000000
2;7;31.1939700;10000000
3;7;31.1720400;10000000
4;7;31.1040900;10000000
5;7;31.0671300;10000000
6;7;31.1451000;10000000
0;8;27.4038300;10000000
1;8;27.3220500;10000000
2;8;27.3439900;10000000
3;8;27.2381300;10000000
4;8;27.3628200;10000000
5;8;27.2369400;10000000
6;8;27.1949800;10000000
7;8;27.0640900;10000000
0;9;25.4700200;10000000
1;9;24.9619500;10000000
2;9;24.9819800;10000000
3;9;24.8341600;10000000
4;9;25.0051000;10000000
5;9;24.9869800;10000000
6;9;25.0530200;10000000
7;9;25.3510500;10000000
8;9;25.2320800;10000000
0;10;23.2389000;10000000
1;10;22.3729600;10000000
2;10;22.5570200;10000000
3;10;22.9060600;10000000
4;10;23.6229900;10000000
5;10;22.7401300;10000000
6;10;22.9449300;10000000
7;10;22.5279300;10000000
8;10;22.5589300;10000000
9;10;22.5160100;10000000
0;11;21.4619600;10000000
1;11;20.7979700;10000000
2;11;21.8331800;10000000
3;11;20.9770200;10000000
4;11;21.9719400;10000000
5;11;21.0230400;10000000
6;11;22.0549100;10000000
7;11;21.3379900;10000000
8;11;21.8091000;10000000
9;11;21.4889000;10000000
10;11;21.1980300;10000000
0;12;19.9348900;10000000
1;12;19.2740000;10000000
2;12;20.3797800;10000000
3;12;19.4101300;10000000
4;12;19.6580900;10000000
5;12;20.1230000;10000000
6;12;20.6661200;10000000
7;12;20.4539300;10000000
8;12;20.5528700;10000000
9;12;19.4890500;10000000
10;12;19.6638100;10000000
11;12;19.5989600;10000000
0;13;18.6159600;10000000
1;13;17.8680400;10000000
2;13;17.9519700;10000000
3;13;17.7969900;10000000
4;13;17.9240700;10000000
5;13;17.7888900;10000000
6;13;17.7669500;10000000
7;13;17.8699500;10000000
8;13;17.9309800;10000000
9;13;17.9979800;10000000
10;13;17.7779200;10000000
11;13;17.8809200;10000000
12;13;17.7669500;10000000
0;14;17.6839800;10000000
1;14;16.7920600;10000000
2;14;16.8399800;10000000
3;14;16.7110000;10000000
4;14;16.6871500;10000000
5;14;16.6719000;10000000
6;14;16.6721300;10000000
7;14;16.6840600;10000000
8;14;16.5321800;10000000
9;14;16.6990800;10000000
10;14;16.6149100;10000000
11;14;17.0369100;10000000
12;14;16.7849100;10000000
13;14;17.3139600;10000000
0;15;15.8298000;10000000
1;15;15.7799700;10000000
2;15;15.4600100;10000000
3;15;15.8700900;10000000
4;15;15.7530300;10000000
5;15;15.6421700;10000000
6;15;15.6581400;10000000
7;15;16.0160100;10000000
8;15;15.9411400;10000000
9;15;16.0369900;10000000
10;15;15.9621200;10000000
11;15;16.0479500;10000000
12;15;15.9549700;10000000
13;15;16.1688300;10000000
14;15;16.1709800;10000000
0;16;15.2659400;10000000
1;16;14.7080400;10000000
2;16;14.6729900;10000000
3;16;14.6458100;10000000
4;16;14.5928900;10000000
5;16;14.5380500;10000000
6;16;14.5008600;10000000
7;16;14.4770100;10000000
8;16;14.4629500;10000000
9;16;14.5089600;10000000
10;16;14.4448300;10000000
11;16;14.4689100;10000000
12;16;14.4150300;10000000
13;16;14.6319900;10000000
14;16;14.5390000;10000000
15;16;14.4770100;10000000
0;17;15.1231300;10000000
1;17;14.0900600;10000000
2;17;13.5898600;10000000
3;17;13.6249100;10000000
4;17;15.0258500;10000000
5;17;15.2230300;10000000
6;17;14.0199700;10000000
7;17;13.6508900;10000000
8;17;13.9551200;10000000
9;17;14.8119900;10000000
10;17;13.6590000;10000000
11;17;14.6720400;10000000
12;17;13.6370700;10000000
13;17;13.7119300;10000000
14;17;14.5671400;10000000
15;17;13.6241900;10000000
16;17;13.9820600;10000000
0;18;15.3589200;10000000
1;18;13.3230700;10000000
2;18;12.8519500;10000000
3;18;12.8569600;10000000
4;18;12.8641100;10000000
5;18;12.8610100;10000000
6;18;13.5891400;10000000
7;18;12.9458900;10000000
8;18;12.9358800;10000000
9;18;15.4209100;10000000
10;18;13.4058000;10000000
11;18;14.3799800;10000000
12;18;13.3209200;10000000
13;18;13.2479700;10000000
14;18;13.2980300;10000000
15;18;12.9778400;10000000
16;18;13.0031100;10000000
17;18;12.9771200;10000000
0;19;13.9889700;10000000
1;19;12.2911900;10000000
2;19;12.1829500;10000000
3;19;12.1870000;10000000
4;19;12.4890800;10000000
5;19;13.7238500;10000000
6;19;12.4919400;10000000
7;19;12.2449400;10000000
8;19;12.2308700;10000000
9;19;12.4712000;10000000
10;19;12.2430300;10000000
11;19;12.2520900;10000000
12;19;12.4039600;10000000
13;19;12.2540000;10000000
14;19;13.1900300;10000000
15;19;12.2788000;10000000
16;19;13.1337600;10000000
17;19;12.2859500;10000000
18;19;12.4249500;10000000
0;20;14.7879100;10000000
1;20;11.7869400;10000000
2;20;13.2818200;10000000
3;20;13.2467700;10000000
4;20;11.5551900;10000000
5;20;11.9149700;10000000
6;20;11.8591800;10000000
7;20;11.5799900;10000000
8;20;13.7040600;10000000
9;20;11.5950100;10000000
10;20;12.9308700;10000000
11;20;11.8460700;10000000
12;20;11.6159900;10000000
13;20;12.7260700;10000000
14;20;11.8339100;10000000
15;20;11.7750200;10000000
16;20;11.8029100;10000000
17;20;11.8050600;10000000
18;20;12.1710300;10000000
19;20;12.7778100;10000000
1;1;0.0000000;100000000
0;2;1022.4211200;100000000
1;2;1022.4142100;100000000
0;3;707.8940900;100000000
1;3;680.8619500;100000000
2;3;707.8959900;100000000
0;4;511.3310800;100000000
1;4;511.2869700;100000000
2;4;511.3220200;100000000
3;4;511.3160600;100000000
0;5;421.5450300;100000000
1;5;421.3810000;100000000
2;5;421.5600500;100000000
3;5;421.4000700;100000000
4;5;421.5800800;100000000
0;6;438.6510800;100000000
