1;1;1985.7370900;100000000
0;2;2055.1738700;200000000
1;2;2055.1669600;200000000
0;3;2040.2998900;300000000
1;3;2040.4529600;300000000
2;3;2040.3909700;300000000
0;4;2050.3101300;400000000
1;4;2050.1959300;400000000
2;4;2050.3199100;400000000
3;4;2050.2460000;400000000
0;5;2106.5681000;500000000
1;5;2106.4181300;500000000
2;5;2106.5712000;500000000
3;5;2106.4717800;500000000
4;5;2106.5928900;500000000
0;6;2105.1290000;600000000
1;6;2101.2289500;600000000
2;6;2101.4511600;600000000
3;6;2104.7229800;600000000
4;6;2105.0360200;600000000
5;6;2104.8998800;600000000
0;7;2167.6740600;700000000
1;7;2164.0319800;700000000
2;7;2164.1809900;700000000
3;7;2164.7839500;700000000
4;7;2166.2251900;700000000
5;7;2166.3110300;700000000
6;7;2167.5739300;700000000
0;8;2204.6611300;800000000
1;8;2168.9589000;800000000
2;8;2168.9779800;800000000
3;8;2171.9718000;800000000
4;8;2171.9839600;800000000
5;8;2204.2169600;800000000
6;8;2204.3891000;800000000
7;8;2204.5071100;800000000
0;9;2354.1090500;900000000
1;9;2245.3439200;900000000
2;9;2245.6390900;900000000
3;9;2245.0289700;900000000
4;9;2246.1268900;900000000
5;9;2245.8121800;900000000
6;9;2353.9581300;900000000
7;9;2354.0148700;900000000
8;9;2354.2699800;900000000
0;10;2237.0789100;1000000000
1;10;2235.5032000;1000000000
2;10;2236.5219600;1000000000
3;10;2235.4040100;1000000000
4;10;2236.5918200;1000000000
5;10;2236.4409000;1000000000
6;10;2235.9840900;1000000000
7;10;2236.1290500;1000000000
8;10;2235.9960100;1000000000
9;10;2235.9838500;1000000000
0;11;2308.1591100;1100000000
1;11;2307.6360200;1100000000
2;11;2308.0711400;1100000000
3;11;2308.0921200;1100000000
4;11;2308.0639800;1100000000
5;11;2308.0568300;1100000000
6;11;2308.0039000;1100000000
7;11;2308.0911600;1100000000
8;11;2307.7189900;1100000000
9;11;2307.9431100;1100000000
10;11;2307.5549600;1100000000
0;12;2309.2198400;1200000000
1;12;2308.7959300;1200000000
2;12;2308.8719800;1200000000
3;12;2309.0000200;1200000000
4;12;2308.7420500;1200000000
5;12;2308.5899400;1200000000
6;12;2308.4290000;1200000000
7;12;2308.4549900;1200000000
8;12;2308.3829900;1200000000
9;12;2308.3570000;1200000000
10;12;2308.4070700;1200000000
11;12;2308.9201500;1200000000
0;13;2306.2040800;1300000000
1;13;2306.9200500;1300000000
2;13;2306.1568700;1300000000
3;13;2306.9551000;1300000000
4;13;2305.6290100;1300000000
5;13;2306.9679700;1300000000
6;13;2305.5450900;1300000000
7;13;2306.0250300;1300000000
8;13;2305.9260800;1300000000
9;13;2305.6519000;1300000000
10;13;2305.3979900;1300000000
11;13;2305.4041900;1300000000
12;13;2305.6349800;1300000000
0;14;2422.6169600;1400000000
1;14;2307.5728400;1400000000
2;14;2307.3060500;1400000000
3;14;2307.4619800;1400000000
4;14;2306.7519700;1400000000
5;14;2306.9191000;1400000000
6;14;2306.8850000;1400000000
7;14;2306.6458700;1400000000
8;14;2307.1110200;1400000000
9;14;2422.3599400;1400000000
10;14;2421.9949200;1400000000
11;14;2421.9028900;1400000000
12;14;2421.7820200;1400000000
13;14;2422.0600100;1400000000
0;15;2396.5499400;1500000000
1;15;2308.2468500;1500000000
2;15;2308.6721900;1500000000
3;15;2308.2320700;1500000000
4;15;2340.0511700;1500000000
5;15;2339.1530500;1500000000
6;15;2340.0218500;1500000000
7;15;2338.8099700;1500000000
8;15;2395.8151300;1500000000
9;15;2397.1231000;1500000000
10;15;2396.8939800;1500000000
11;15;2396.6808300;1500000000
12;15;2395.8530400;1500000000
13;15;2395.9100200;1500000000
14;15;2396.3420400;1500000000
0;16;2307.5389900;1600000000
1;16;2306.4699200;1600000000
2;16;2306.5068700;1600000000
3;16;2307.0588100;1600000000
4;16;2308.8967800;1600000000
5;16;2307.1560900;1600000000
6;16;2307.3270300;1600000000
7;16;2306.4770700;1600000000
8;16;2306.5159300;1600000000
9;16;2306.3700200;1600000000
10;16;2307.6238600;1600000000
11;16;2306.7860600;1600000000
12;16;2306.4220000;1600000000
13;16;2306.4050700;1600000000
14;16;2306.6821100;1600000000
15;16;2306.4370200;1600000000
0;17;2373.0950400;1700000000
1;17;2305.6948200;1700000000
2;17;2305.6769400;1700000000
3;17;2372.8759300;1700000000
4;17;2372.8530400;1700000000
5;17;2372.8542300;1700000000
6;17;2372.2090700;1700000000
7;17;2372.8129900;1700000000
8;17;2372.6711300;1700000000
9;17;2373.0177900;1700000000
10;17;2372.1480400;1700000000
11;17;2372.6100900;1700000000
12;17;2372.1630600;1700000000
13;17;2371.8400000;1700000000
14;17;2371.9980700;1700000000
15;17;2371.9818600;1700000000
16;17;2371.9189200;1700000000
0;18;2423.0020000;1800000000
1;18;2306.6909300;1800000000
2;18;2395.9209900;1800000000
3;18;2396.0828800;1800000000
4;18;2395.4370000;1800000000
5;18;2397.1140400;1800000000
6;18;2396.8291300;1800000000
7;18;2395.4620400;1800000000
8;18;2395.8168000;1800000000
9;18;2395.4739600;1800000000
10;18;2395.7839000;1800000000
11;18;2395.4761000;1800000000
12;18;2395.7431300;1800000000
13;18;2395.4110100;1800000000
14;18;2396.7409100;1800000000
15;18;2395.6060400;1800000000
16;18;2395.4558400;1800000000
17;18;2422.4178800;1800000000
0;19;2323.4248200;1900000000
1;19;2323.1689900;1900000000
2;19;2322.9839800;1900000000
3;19;2324.0890500;1900000000
4;19;2324.4481100;1900000000
5;19;2323.0068700;1900000000
6;19;2324.0010700;1900000000
7;19;2323.9169100;1900000000
8;19;2323.0280900;1900000000
9;19;2323.1549300;1900000000
10;19;2323.7838700;1900000000
11;19;2323.8091500;1900000000
12;19;2323.7400100;1900000000
13;19;2323.7850700;1900000000
14;19;2323.6599000;1900000000
15;19;2323.1020000;1900000000
16;19;2323.7421500;1900000000
17;19;2323.1780500;1900000000
18;19;2323.7969900;1900000000
0;20;2423.3799000;2000000000
1;20;2303.3750100;2000000000
2;20;2302.4890400;2000000000
3;20;2305.8111700;2000000000
4;20;2306.7889200;2000000000
5;20;2306.8239700;2000000000
6;20;2306.7951200;2000000000
7;20;2307.1551300;2000000000
8;20;2306.7920200;2000000000
9;20;2306.7441000;2000000000
10;20;2306.0379000;2000000000
11;20;2306.5359600;2000000000
12;20;2305.9108300;2000000000
13;20;2305.9170200;2000000000
14;20;2422.1580000;2000000000
15;20;2422.0681200;2000000000
16;20;2422.6040800;2000000000
17;20;2422.1251000;2000000000
18;20;2422.5750000;2000000000
19;20;2422.1398800;2000000000
