1;1;2.0160700;1000000
0;2;1.1119800;1000000
1;2;1.1110300;1000000
0;3;0.7600800;1000000
1;3;0.7469700;1000000
2;3;0.7610300;1000000
0;4;0.5879400;1000000
1;4;0.5719700;1000000
2;4;0.5900900;1000000
3;4;0.5948500;1000000
0;5;0.5219000;1000000
1;5;0.5021100;1000000
2;5;0.5030600;1000000
3;5;0.5250000;1000000
4;5;0.5228500;1000000
0;6;0.4570500;1000000
1;6;0.3972100;1000000
2;6;0.4260500;1000000
3;6;0.4210500;1000000
4;6;0.4479900;1000000
5;6;0.4420300;1000000
0;7;0.4239100;1000000
1;7;0.3979200;1000000
2;7;0.3850500;1000000
3;7;0.4479900;1000000
4;7;0.4041200;1000000
5;7;0.4491800;1000000
6;7;0.4251000;1000000
0;8;0.3960100;1000000
1;8;0.3581000;1000000
2;8;0.4417900;1000000
3;8;0.3910100;1000000
4;8;0.4630100;1000000
5;8;0.4048300;1000000
6;8;0.4830400;1000000
7;8;0.4739800;1000000
0;9;0.4081700;1000000
1;9;0.3068400;1000000
2;9;0.3428500;1000000
3;9;0.3259200;1000000
4;9;0.3628700;1000000
5;9;0.3531000;1000000
6;9;0.3469000;1000000
7;9;0.2980200;1000000
8;9;0.3390300;1000000
0;10;0.5698200;1000000
1;10;0.3581000;1000000
2;10;0.4038800;1000000
3;10;0.4100800;1000000
4;10;0.4138900;1000000
5;10;0.4341600;1000000
6;10;0.2591600;1000000
7;10;0.4580000;1000000
8;10;0.2610700;1000000
9;10;0.6060600;1000000
0;11;0.5161800;1000000
1;11;0.3771800;1000000
2;11;0.3972100;1000000
3;11;0.4019700;1000000
4;11;0.4169900;1000000
5;11;0.4231900;1000000
6;11;0.2498600;1000000
7;11;0.4348800;1000000
8;11;0.2391300;1000000
9;11;0.4749300;1000000
10;11;0.5791200;1000000
0;12;1.9898400;1000000
1;12;0.2610700;1000000
2;12;0.2219700;1000000
3;12;0.2219700;1000000
4;12;2.0289400;1000000
5;12;0.2489100;1000000
6;12;2.0270300;1000000
7;12;2.1848700;1000000
8;12;0.8812000;1000000
9;12;2.2079900;1000000
10;12;2.0141600;1000000
11;12;1.4751000;1000000
0;13;0.6921300;1000000
1;13;0.2770400;1000000
2;13;0.3099400;1000000
3;13;0.2968300;1000000
4;13;0.3168600;1000000
5;13;0.3089900;1000000
6;13;0.2830000;1000000
7;13;0.3099400;1000000
8;13;0.2079000;1000000
9;13;0.6449200;1000000
10;13;0.5180800;1000000
11;13;0.5490800;1000000
12;13;0.4210500;1000000
0;14;0.9548700;1000000
1;14;0.3337900;1000000
2;14;0.2551100;1000000
3;14;0.2038500;1000000
4;14;0.4229500;1000000
5;14;0.2119500;1000000
6;14;0.2100500;1000000
7;14;0.1969300;1000000
8;14;0.1950300;1000000
9;14;0.1950300;1000000
10;14;0.6511200;1000000
11;14;0.2980200;1000000
12;14;0.6580400;1000000
13;14;0.5538500;1000000
0;15;0.4191400;1000000
1;15;0.5772100;1000000
2;15;0.6160700;1000000
3;15;0.5271400;1000000
4;15;0.8840600;1000000
5;15;0.6470700;1000000
6;15;0.9040800;1000000
7;15;0.7460100;1000000
8;15;0.2369900;1000000
9;15;0.7569800;1000000
10;15;0.7689000;1000000
11;15;0.2830000;1000000
12;15;0.8471000;1000000
13;15;0.8471000;1000000
14;15;0.8080000;1000000
0;16;0.3640700;1000000
1;16;0.4799400;1000000
2;16;0.4711200;1000000
3;16;0.5078300;1000000
4;16;0.4978200;1000000
5;16;0.5300000;1000000
6;16;0.5121200;1000000
7;16;0.5509900;1000000
8;16;0.3922000;1000000
9;16;0.5381100;1000000
10;16;0.5331000;1000000
11;16;0.2310300;1000000
12;16;0.5559900;1000000
13;16;0.5579000;1000000
14;16;0.5390600;1000000
15;16;0.5700600;1000000
1;1;20.1489900;10000000
0;2;10.3991000;10000000
1;2;10.3950500;10000000
0;3;6.9739800;10000000
1;3;6.9639700;10000000
2;3;6.9761300;10000000
0;4;5.1941900;10000000
1;4;5.1789300;10000000
2;4;5.2030100;10000000
3;4;5.2030100;10000000
0;5;4.3079900;10000000
1;5;4.2710300;10000000
2;5;4.2920100;10000000
3;5;4.2960600;10000000
4;5;4.3120400;10000000
0;6;3.6258700;10000000
1;6;3.5641200;10000000
2;6;3.6010700;10000000
3;6;3.5879600;10000000
4;6;3.6191900;10000000
5;6;3.6058400;10000000
0;7;3.2250900;10000000
1;7;3.2329600;10000000
2;7;3.1869400;10000000
3;7;3.2279500;10000000
4;7;3.2060100;10000000
5;7;3.2539400;10000000
6;7;3.2279500;10000000
0;8;2.8739000;10000000
1;8;2.7868700;10000000
2;8;2.8178700;10000000
3;8;2.7990300;10000000
4;8;2.7530200;10000000
5;8;2.7530200;10000000
6;8;2.7959300;10000000
7;8;2.8789000;10000000
0;9;2.7720900;10000000
1;9;2.6168800;10000000
2;9;2.6938900;10000000
3;9;2.6080600;10000000
4;9;2.6469200;10000000
5;9;2.5520300;10000000
6;9;2.5329600;10000000
7;9;2.7289400;10000000
8;9;2.5351000;10000000
0;10;2.5620500;10000000
1;10;2.4099300;10000000
2;10;2.4330600;10000000
3;10;2.4359200;10000000
4;10;2.4399800;10000000
5;10;2.4440300;10000000
6;10;2.3510500;10000000
7;10;2.4349700;10000000
8;10;2.2850000;10000000
9;10;2.4590500;10000000
0;11;2.4998200;10000000
1;11;2.2838100;10000000
2;11;2.2079900;10000000
3;11;2.2180100;10000000
4;11;2.2058500;10000000
5;11;2.2349400;10000000
6;11;2.2110900;10000000
7;11;2.1159600;10000000
8;11;2.0830600;10000000
9;11;2.1722300;10000000
10;11;2.2699800;10000000
0;12;2.1519700;10000000
1;12;2.0961800;10000000
2;12;2.1040400;10000000
3;12;2.1221600;10000000
